point_id,phi1_inf,phi2_inf,state,z,phi1,phi2
A,0.12985964912280704,0.14731505515757057,state0,1.4714714714714714,0.17076809239665153,0.19121701051293333
A,0.12985964912280704,0.14731505515757057,state0,1.4814814814814814,0.1703760033006788,0.19077675226289562
A,0.12985964912280704,0.14731505515757057,state0,1.4914914914914914,0.16998648246849915,0.1903402659089505
A,0.12985964912280704,0.14731505515757057,state0,1.5015015015015014,0.1695995428404055,0.1899075242199298
A,0.12985964912280704,0.14731505515757057,state0,1.5115115115115114,0.169215196322917,0.18947850037183378
A,0.12985964912280704,0.14731505515757057,state0,1.5215215215215214,0.16883345382016182,0.18905316792806204
A,0.12985964912280704,0.14731505515757057,state0,1.5315315315315314,0.16845432526437323,0.18863150082053082
A,0.12985964912280704,0.14731505515757057,state0,1.5415415415415414,0.16807781964552826,0.18821347333164487
A,0.12985964912280704,0.14731505515757057,state0,1.5515515515515514,0.16770394504015465,0.1877990600770927
A,0.12985964912280704,0.14731505515757057,state0,1.5615615615615615,0.1673327086393336,0.18738823598943483
A,0.12985964912280704,0.14731505515757057,state0,1.5715715715715715,0.1669641167759224,0.18698097630245622
A,0.12985964912280704,0.14731505515757057,state0,1.5815815815815815,0.1665981749510219,0.1865772565362543
A,0.12985964912280704,0.14731505515757057,state0,1.5915915915915915,0.1662348878597123,0.18617705248303548
A,0.12985964912280704,0.14731505515757057,state0,1.6016016016016015,0.16587425941607944,0.18578034019359368
A,0.12985964912280704,0.14731505515757057,state0,1.6116116116116117,0.16551629277755375,0.18538709596444503
A,0.12985964912280704,0.14731505515757057,state0,1.6216216216216217,0.1651609903685831,0.18499729632559414
A,0.12985964912280704,0.14731505515757057,state0,1.6316316316316317,0.16480835390365914,0.1846109180289082
A,0.12985964912280704,0.14731505515757057,state0,1.6416416416416417,0.1644583844097179,0.18422793803707502
A,0.12985964912280704,0.14731505515757057,state0,1.6516516516516517,0.16411108224793225,0.1838483335131234
A,0.12985964912280704,0.14731505515757057,state0,1.6616616616616617,0.16376644713491545,0.18347208181048344
A,0.12985964912280704,0.14731505515757057,state0,1.6716716716716717,0.16342447816335304,0.18309916046356606
A,0.12985964912280704,0.14731505515757057,state0,1.6816816816816818,0.16308517382208007,0.1827295471788414
A,0.12985964912280704,0.14731505515757057,state0,1.6916916916916918,0.16274853201562012,0.18236321982639653
A,0.12985964912280704,0.14731505515757057,state0,1.7017017017017018,0.16241455008320196,0.1820001564319531
A,0.12985964912280704,0.14731505515757057,state0,1.7117117117117118,0.16208322481726908,0.1816403351693271
A,0.12985964912280704,0.14731505515757057,state0,1.7217217217217218,0.16175455248149706,0.18128373435331227
A,0.12985964912280704,0.14731505515757057,state0,1.7317317317317318,0.16142852882833264,0.18093033243297074
A,0.12985964912280704,0.14731505515757057,state0,1.7417417417417418,0.16110514911606869,0.18058010798531363
A,0.12985964912280704,0.14731505515757057,state0,1.7517517517517518,0.16078440812546818,0.18023303970935575
A,0.12985964912280704,0.14731505515757057,state0,1.7617617617617618,0.1604663001759499,0.1798891064205293
A,0.12985964912280704,0.14731505515757057,state0,1.7717717717717718,0.1601508191413484,0.17954828704544085
A,0.12985964912280704,0.14731505515757057,state0,1.7817817817817818,0.15983795846526053,0.1792105606169576
A,0.12985964912280704,0.14731505515757057,state0,1.7917917917917918,0.15952771117598918,0.17887590626960867
A,0.12985964912280704,0.14731505515757057,state0,1.8018018018018018,0.15922006990109663,0.1785443032352884
A,0.12985964912280704,0.14731505515757057,state0,1.8118118118118118,0.1589150268815775,0.17821573083924747
A,0.12985964912280704,0.14731505515757057,state0,1.8218218218218218,0.15861257398566178,0.17789016849636075
A,0.12985964912280704,0.14731505515757057,state0,1.8318318318318318,0.15831270272225864,0.17756759570765832
A,0.12985964912280704,0.14731505515757057,state0,1.8418418418418419,0.1580154042540502,0.17724799205710867
A,0.12985964912280704,0.14731505515757057,state0,1.8518518518518519,0.1577206694102449,0.17693133720864254
A,0.12985964912280704,0.14731505515757057,state0,1.8618618618618619,0.15742848869899984,0.1766176109034065
A,0.12985964912280704,0.14731505515757057,state0,1.8718718718718719,0.1571388523195204,0.17630679295723525
A,0.12985964912280704,0.14731505515757057,state0,1.8818818818818819,0.15685175017384653,0.17599886325833336
A,0.12985964912280704,0.14731505515757057,state0,1.8918918918918919,0.156567171878333,0.17569380176515562
A,0.12985964912280704,0.14731505515757057,state0,1.901901901901902,0.1562851067748324,0.17539158850447714
A,0.12985964912280704,0.14731505515757057,state0,1.911911911911912,0.15600554394158847,0.17509220356964372
A,0.12985964912280704,0.14731505515757057,state0,1.921921921921922,0.15572847220384703,0.1747956271189939
A,0.12985964912280704,0.14731505515757057,state0,1.931931931931932,0.1554538801441919,0.17450183937444413
A,0.12985964912280704,0.14731505515757057,state0,1.941941941941942,0.15518175611261306,0.17421082062022852
A,0.12985964912280704,0.14731505515757057,state0,1.951951951951952,0.1549120882363138,0.17392255120178599
A,0.12985964912280704,0.14731505515757057,state0,1.961961961961962,0.15464486442926326,0.1736370115247864
