phi1,phi2
0.1762148657089319,0.38912554653341663
0.17677076826983135,0.38968144909431607
0.1773266708307308,0.3902373516552155
0.17788257339163024,0.39079325421611494
0.17899437851342911,0.3913491567770144
0.17955028107432855,0.3919050593379138
0.18010618363522798,0.39246096189881324
0.18121798875702685,0.3930168644597127
0.1817738913179263,0.3935727670206121
0.1828856964397252,0.39412866958151155
0.18344159900062462,0.394684572142411
0.18399750156152406,0.3952404747033104
0.18510930668332293,0.39579637726420985
0.1862211118051218,0.3963522798251093
0.18677701436602123,0.3969081823860087
0.1878888194878201,0.39746408494690816
0.189000624609619,0.3980199875078076
0.18955652717051844,0.39857589006870703
0.1906683322923173,0.3991317926296065
0.19178013741411618,0.39968769519050595
0.19289194253591505,0.4002435977514054
0.19400374765771394,0.4007995003123048
0.1951155527795128,0.40135540287320426
0.19622735790131168,0.4019113054341037
0.19733916302311055,0.40246720799500313
0.19845096814490942,0.40302311055590256
0.20011867582760776,0.403579013116802
0.20123048094940663,0.40413491567770143
0.20289818863210493,0.40469081823860087
0.2040099937539038,0.4052467207995003
0.20567770143660213,0.40580262336039974
0.20734540911930044,0.4063585259212992
0.20956901936289818,0.4069144284821986
0.2112367270455965,0.40747033104309804
0.2140162398500937,0.4080262336039975
0.21623985009369145,0.4085821361648969
0.21957526545908806,0.40913803872579635
0.22346658338538414,0.40969394128669584
3.0725573652674454e-08,1.0174193661806055e-08
0.9979999902,1.0174193661806055e-08
9.772372209558111e-08,1.035142166679343e-08
1.61250102733774e-07,1.035142166679343e-08
6.7220230911156625e-06,1.035142166679343e-08
0.1584259837601499,1.035142166679343e-08
0.46861961274203623,1.035142166679343e-08
0.9958749904124999,1.035142166679343e-08
7.943282347242822e-08,1.0531736871297159e-08
2.053525026457146e-07,1.0531736871297159e-08
5.04080619102669e-07,1.0531736871297159e-08
3.651741272548377e-05,1.0531736871297159e-08
0.009495109992021983,1.0531736871297159e-08
0.056139912554653344,1.0531736871297159e-08
0.09116177389131792,1.0531736871297159e-08
0.10617114303560274,1.0531736871297159e-08
0.17843847595252968,1.0531736871297159e-08
0.20790131168019987,1.0531736871297159e-08
0.224578388507183,1.0531736871297159e-08
0.29573391630231105,1.0531736871297159e-08
0.4964147407870081,1.0531736871297159e-08
0.644840724547158,1.0531736871297159e-08
0.7187757651467832,1.0531736871297159e-08
0.7499063085571518,1.0531736871297159e-08
0.7710306058713304,1.0531736871297159e-08
0.7921549031855091,1.0531736871297159e-08
0.81105559025609,1.0531736871297159e-08
0.9156249984375,1.0531736871297159e-08
0.925749997425,1.0531736871297159e-08
0.951749994825,1.0531736871297159e-08
1.2516992730317255e-08,1.0715193052376071e-08
1.1816803125447831e-07,1.0715193052376071e-08
5.688529308438413e-07,1.0715193052376071e-08
9.386420366721356e-07,1.0715193052376071e-08
6.130557921498202e-05,1.0715193052376071e-08
0.00022777182418573218,1.0715193052376071e-08
0.0003758374042884443,1.0715193052376071e-08
0.0006531305526474715,1.0715193052376071e-08
0.0034276778654645044,1.0715193052376071e-08
0.005559042572704037,1.0715193052376071e-08
0.05669581511555278,1.0715193052376071e-08
0.0850468457214241,1.0715193052376071e-08
0.13952529668956903,1.0715193052376071e-08
0.16620861961274205,1.0715193052376071e-08
0.21290443472829482,1.0715193052376071e-08
0.2623797626483448,1.0715193052376071e-08
0.29406620861961275,1.0715193052376071e-08
0.31074328544659585,1.0715193052376071e-08
0.4208119925046846,1.0715193052376071e-08
0.44860712054965646,1.0715193052376071e-08
0.49975015615240476,1.0715193052376071e-08
0.550893191755153,1.0715193052376071e-08
0.5981449094316053,1.0715193052376071e-08
0.703210493441599,1.0715193052376071e-08
0.7482386008744535,1.0715193052376071e-08
0.7654715802623361,1.0715193052376071e-08
0.7943785134291068,1.0715193052376071e-08
0.8188382261086821,1.0715193052376071e-08
0.8727607745159275,1.0715193052376071e-08
0.9011249998875001,1.0715193052376071e-08
0.911249998875,1.0715193052376071e-08
0.9193749980625,1.0715193052376071e-08
0.9351249964875,1.0715193052376071e-08
0.9606249939375,1.0715193052376071e-08
0.96849999315,1.0715193052376071e-08
0.974249992575,1.0715193052376071e-08
0.9814999918499999,1.0715193052376071e-08
0.9863749913625,1.0715193052376071e-08
0.996749990325,1.0715193052376071e-08
4.120975190973304e-08,1.0901844923851267e-08
1.9164610627353853e-07,1.0901844923851267e-08
4.9831045597052926e-05,1.0901844923851267e-08
0.004677351412871981,1.0901844923851267e-08
0.024453466583385382,1.0901844923851267e-08
0.05725171767645222,1.0901844923851267e-08
0.0805996252342286,1.0901844923851267e-08
0.16732042473454092,1.0901844923851267e-08
0.22179887570268583,1.0901844923851267e-08
0.2523735165521549,1.0901844923851267e-08
0.2679387882573392,1.0901844923851267e-08
0.30462835727670207,1.0901844923851267e-08
0.3496564647095565,1.0901844923851267e-08
0.4491630231105559,1.0901844923851267e-08
0.4914116177389132,1.0901844923851267e-08
